,perPrice,room,hall,restroom,houseSize,elevator,decorate,houseAge,SingelHouse,cAa,东,东北,东南,东西,北,南,南北,西,西北,西南
880,6456 ,3,2,1,2,0,0,1,1,2.2,0,0,0,0,0,1,0,0,0,0
881,10606 ,4,2,3,4,1,0,1,0,2.2,0,0,0,0,0,1,0,0,0,0
882,3889 ,4,2,2,3,1,1,2,1,2.5,0,0,0,0,0,1,0,0,0,0
883,5761 ,3,2,2,2,1,0,1,0,2.4,0,0,0,0,0,1,0,0,0,0
884,7910 ,5,3,4,5,1,0,1,0,2.1,0,0,0,0,0,1,0,0,0,0
885,11058 ,3,2,2,3,1,0,1,0,2.5,0,0,0,0,0,1,0,0,0,0
886,8273 ,3,2,2,3,1,1,1,0,2.7,0,0,0,0,0,1,0,0,0,0
887,7978 ,4,3,4,4,0,0,2,0,1.2,0,0,0,0,0,1,0,0,0,0
888,13008 ,3,2,2,2,1,0,1,0,1.9,0,0,0,0,1,0,0,0,0,0
889,8500 ,3,2,1,3,0,1,1,0,2.5,0,0,0,0,0,1,0,0,0,0
890,9866 ,3,2,1,2,1,2,0,0,3.7,0,0,0,0,1,0,0,0,0,0
891,10666 ,3,2,2,3,1,1,0,0,2.4,0,0,0,0,0,0,1,0,0,0
892,5578 ,3,2,2,3,0,1,0,0,2.5,0,0,0,0,0,1,0,0,0,0
893,9220 ,3,2,1,2,1,1,1,0,2.3,0,0,0,0,0,0,1,0,0,0
894,14486 ,4,2,2,3,1,1,1,0,2.9,0,0,0,0,0,1,0,0,0,0
895,11000 ,3,2,1,2,1,1,0,0,2.4,0,0,0,0,0,1,0,0,0,0
896,8229 ,3,2,2,2,1,1,0,0,1.8,0,0,0,0,0,1,0,0,0,0
897,7282 ,3,2,1,2,0,1,0,0,2.1,0,0,0,1,0,0,0,0,0,0
898,10710 ,2,2,1,2,1,1,1,0,4.2,0,0,0,0,0,1,0,0,0,0
899,4280 ,3,2,3,3,0,2,1,0,1.7,0,0,0,0,0,0,1,0,0,0
900,5500 ,3,2,2,3,0,2,2,1,2.6,0,0,0,0,0,0,1,0,0,0
901,15158 ,3,2,2,2,1,1,1,1,2.9,0,0,0,0,0,1,0,0,0,0
902,4600 ,4,2,1,3,1,0,2,1,2.3,0,0,0,0,0,0,1,0,0,0
903,6557 ,3,2,2,3,1,0,1,0,2.3,0,0,0,0,0,1,0,0,0,0
904,8661 ,4,2,2,3,1,2,0,0,2.6,0,0,1,0,0,0,0,0,0,0
905,5692 ,4,2,2,3,1,1,2,1,2.0,0,0,0,0,0,0,1,0,0,0
906,4667 ,3,2,2,2,0,2,1,0,1.5,0,0,0,0,0,1,0,0,0,0
907,12887 ,2,2,1,2,1,2,2,1,1.8,0,0,0,0,0,0,1,0,0,0
908,3455 ,3,2,1,3,0,1,0,0,1.3,0,0,0,0,0,0,1,0,0,0
909,11368 ,3,2,2,2,1,2,2,0,1.6,0,0,0,0,0,0,1,0,0,0
910,7880 ,3,2,2,3,1,2,2,1,1.6,0,0,0,0,0,0,1,0,0,0
911,11333 ,3,2,1,2,1,1,0,0,4.2,0,0,0,0,0,1,0,0,0,0
912,14607 ,3,2,1,2,1,0,1,0,3.6,0,0,0,0,0,1,0,0,0,0
913,10769 ,4,2,2,3,1,0,1,0,2.1,0,0,0,0,0,1,0,0,0,0
914,5230 ,3,2,2,2,1,1,2,1,1.0,0,0,0,0,0,1,0,0,0,0
915,10898 ,4,2,4,4,0,0,1,1,2.3,1,0,0,0,0,0,0,0,0,0
916,3200 ,2,1,1,2,0,1,1,0,2.3,0,0,0,0,0,1,0,0,0,0
917,7099 ,2,2,2,2,1,1,1,1,2.3,0,0,0,0,0,1,0,0,0,0
918,6230 ,2,1,1,2,1,1,1,1,2.2,0,0,0,0,0,0,1,0,0,0
919,8786 ,3,2,2,2,1,0,1,1,2.6,0,0,0,0,0,1,0,0,0,0
920,11458 ,3,2,2,2,1,0,1,0,2.8,0,0,0,0,0,0,1,0,0,0
921,5000 ,3,2,1,2,1,1,2,1,2.2,0,0,0,0,0,0,1,0,0,0
922,7200 ,3,2,2,3,1,0,1,0,2.6,0,0,0,0,0,1,0,0,0,0
923,5476 ,3,2,2,2,1,1,2,1,2.5,0,0,0,0,0,1,0,0,0,0
924,4967 ,3,2,2,2,1,1,2,1,1.9,0,0,0,0,0,1,0,0,0,0
925,15163 ,4,2,2,4,1,0,2,0,2.2,0,0,0,0,0,1,0,0,0,0
926,10404 ,3,2,2,2,1,0,1,1,2.6,0,0,0,0,0,1,0,0,0,0
927,12016 ,3,2,2,3,1,1,1,0,2.2,0,0,0,0,0,0,1,0,0,0
928,4854 ,3,2,2,3,1,1,2,1,2.2,0,0,0,0,0,1,0,0,0,0
929,10280 ,3,2,1,3,1,1,0,0,3.5,0,0,0,0,0,0,0,0,0,1
930,5876 ,3,2,1,2,1,1,2,1,2.3,0,0,1,0,0,0,0,0,0,0
931,7353 ,4,3,2,3,1,0,1,0,2.6,0,0,1,0,0,0,0,0,0,0
932,6618 ,3,2,1,2,0,1,2,0,1.8,0,0,0,0,0,1,0,0,0,0
933,11667 ,3,2,1,2,1,2,1,1,4.2,0,0,0,0,0,1,0,0,0,0
934,5750 ,3,2,2,3,1,1,2,1,2.2,0,0,0,0,0,0,1,0,0,0
935,6300 ,3,2,2,3,1,0,1,1,1.2,0,0,0,0,0,1,0,0,0,0
936,12088 ,3,2,2,2,1,2,1,0,2.5,0,0,0,0,0,1,0,0,0,0
937,5000 ,3,2,2,3,1,1,2,1,2.2,0,0,0,0,0,1,0,0,0,0
938,9989 ,3,2,2,2,1,1,2,0,3.5,0,0,0,0,1,0,0,0,0,0
939,10263 ,3,2,1,2,1,0,1,0,2.7,0,0,0,0,0,1,0,0,0,0
940,6329 ,3,2,1,2,1,2,0,0,1.6,0,0,0,0,0,1,0,0,0,0
941,6636 ,3,2,2,3,1,2,0,1,2.1,0,0,0,0,0,0,1,0,0,0
942,10263 ,3,2,1,2,1,0,1,0,2.7,0,0,0,0,0,1,0,0,0,0
943,11593 ,3,2,2,2,1,0,1,0,2.4,0,0,0,0,1,0,0,0,0,0
944,14021 ,3,2,2,2,1,1,1,0,3.1,0,0,1,0,0,0,0,0,0,0
945,11048 ,3,2,2,3,1,1,0,0,2.5,0,0,0,0,0,0,1,0,0,0
946,10673 ,2,2,1,2,1,1,0,0,2.8,0,0,0,0,1,0,0,0,0,0
947,4600 ,2,1,1,2,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0
948,11524 ,3,2,2,2,1,1,1,1,2.5,0,0,0,0,0,0,0,0,1,0
949,14302 ,3,2,2,2,1,2,1,1,2.5,0,0,0,0,0,0,1,0,0,0
950,11412 ,3,2,1,2,1,0,1,0,3.5,0,0,0,0,0,1,0,0,0,0
951,9631 ,3,2,2,3,1,0,0,1,2.4,0,0,0,0,0,0,1,0,0,0
952,11500 ,3,2,2,3,1,1,1,0,2.5,0,0,0,0,0,0,1,0,0,0
953,11452 ,2,2,2,2,1,1,1,0,2.1,0,0,0,0,0,1,0,0,0,0
954,9023 ,3,2,2,3,1,1,2,1,3.7,0,0,0,0,0,1,0,0,0,0
955,9738 ,4,2,2,3,1,2,1,0,3.7,0,0,0,0,0,0,1,0,0,0
956,6250 ,4,2,2,3,1,2,2,0,1.8,0,0,0,0,0,0,1,0,0,0
957,12097 ,2,2,1,2,1,1,1,1,3.2,0,0,0,0,0,1,0,0,0,0
958,11438 ,3,2,1,2,1,0,1,0,2.3,0,0,0,0,0,1,0,0,0,0
959,5647 ,3,2,1,2,1,2,2,1,2.4,0,0,0,0,0,0,1,0,0,0
960,7239 ,3,2,4,3,0,1,1,1,2.5,0,0,0,0,0,0,1,0,0,0
961,11340 ,3,2,2,2,1,0,1,1,4.2,0,0,0,0,0,1,0,0,0,0
962,8929 ,3,2,2,3,1,1,1,0,2.2,0,0,0,0,0,1,0,0,0,0
963,10000 ,3,2,2,2,1,0,1,0,4.2,0,0,1,0,0,0,0,0,0,0
964,3514 ,3,2,2,2,0,2,2,1,1.7,0,0,0,0,0,0,1,0,0,0
965,11972 ,4,2,2,3,1,0,1,1,3.6,0,0,0,0,0,1,0,0,0,0
966,5945 ,3,1,1,2,0,1,2,1,2.2,0,0,0,0,0,1,0,0,0,0
967,3306 ,3,2,2,3,1,1,2,1,1.1,0,0,0,0,0,1,0,0,0,0
968,7183 ,3,2,1,2,1,1,1,1,2.5,0,0,1,0,0,0,0,0,0,0
969,4280 ,3,2,3,3,0,2,1,0,1.7,0,0,0,0,0,0,1,0,0,0
970,9775 ,3,2,2,3,1,0,2,0,2.4,0,0,0,0,0,1,0,0,0,0
971,6848 ,3,2,1,2,0,2,2,1,2.0,0,0,0,0,0,0,1,0,0,0
972,12400 ,4,2,2,3,1,0,1,1,3.1,0,0,0,0,0,0,1,0,0,0
973,5612 ,3,2,2,2,0,1,2,1,2.2,0,0,0,0,0,1,0,0,0,0
974,8673 ,3,2,1,2,1,1,0,0,2.3,0,0,0,0,0,0,1,0,0,0
975,8279 ,3,2,2,3,1,1,0,1,3.8,0,0,0,0,0,1,0,0,0,0
976,14831 ,3,2,2,2,1,1,1,0,3.6,0,0,0,0,0,0,1,0,0,0
977,4500 ,3,2,2,3,0,1,2,1,1.7,0,0,0,0,0,1,0,0,0,0
978,7547 ,3,2,2,3,1,1,2,0,2.6,0,0,0,0,0,1,0,0,0,0
979,10104 ,3,2,1,2,1,0,1,0,3.5,0,0,0,0,0,1,0,0,0,0
980,10343 ,3,2,2,3,1,0,1,0,2.3,0,0,0,0,0,1,0,0,0,0
981,8491 ,5,2,3,4,1,2,0,1,1.9,0,0,0,0,0,0,1,0,0,0
982,13195 ,4,3,5,5,1,2,1,0,2.4,0,0,0,0,0,1,0,0,0,0
983,10139 ,4,2,2,3,1,2,0,0,2.4,0,0,0,0,0,1,0,0,0,0
984,6311 ,3,2,2,3,0,1,1,0,2.4,0,0,0,0,0,1,0,0,0,0
985,10645 ,3,2,2,3,1,1,2,0,2.7,0,0,0,0,0,1,0,0,0,0
986,5093 ,3,2,1,3,1,1,0,0,2.1,0,0,0,0,0,0,1,0,0,0
987,12974 ,4,2,3,3,1,0,1,0,3.1,0,0,0,0,0,1,0,0,0,0
988,7698 ,3,2,2,3,1,1,2,1,2.4,0,0,0,0,0,0,1,0,0,0
989,8333 ,3,2,2,3,0,1,0,0,3.7,0,0,0,0,0,1,0,0,0,0
990,10308 ,2,2,1,2,1,0,1,0,2.5,0,0,0,0,0,1,0,0,0,0
991,4380 ,3,2,2,3,0,1,2,1,1.6,0,0,0,0,0,1,0,0,0,0
992,8019 ,3,2,2,3,1,2,2,0,2.9,0,0,0,0,0,1,0,0,0,0
993,8708 ,3,2,2,3,1,2,0,0,2.4,0,0,0,0,0,1,0,0,0,0
994,6436 ,3,2,1,3,1,1,2,1,1.8,0,0,0,0,0,1,0,0,0,0
995,4144 ,3,2,2,3,0,1,1,0,1.6,0,0,0,0,0,0,1,0,0,0
996,6428 ,2,2,1,2,1,1,0,0,2.3,1,0,0,0,0,0,0,0,0,0
997,9259 ,3,2,2,3,1,2,1,0,2.3,0,0,0,0,0,0,1,0,0,0
998,9906 ,3,2,2,3,1,0,1,0,2.5,0,0,0,0,0,1,0,0,0,0
999,11680 ,4,2,2,3,1,0,1,0,3.7,0,0,0,0,0,0,1,0,0,0
1000,8491 ,3,2,2,3,1,1,0,0,2.9,0,0,0,0,0,1,0,0,0,0
1001,16047 ,3,2,1,2,0,1,2,0,3.0,0,0,0,0,0,1,0,0,0,0
1002,10821 ,4,2,2,3,1,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0
1003,6800 ,3,2,2,3,1,0,2,0,2.6,0,0,0,0,0,1,0,0,0,0
1004,9504 ,3,2,2,3,1,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0
1005,5609 ,3,2,2,2,1,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0
1006,12375 ,4,2,2,3,1,1,1,0,1.6,0,0,0,0,1,0,0,0,0,0
1007,10674 ,3,2,1,2,1,0,0,0,4.2,0,0,0,0,0,1,0,0,0,0
1008,7000 ,1,1,1,1,1,1,0,0,1.8,0,0,0,0,0,1,0,0,0,0
1009,6676 ,2,2,1,2,1,1,1,0,2.3,1,0,0,0,0,0,0,0,0,0
1010,5000 ,3,2,1,3,1,1,2,1,2.4,0,0,0,0,0,1,0,0,0,0
1011,3904 ,3,2,2,3,1,1,2,1,1.7,0,0,0,0,0,1,0,0,0,0
1012,23000 ,6,2,5,5,0,0,1,1,2.5,1,0,0,0,0,0,0,0,0,0
1013,3813 ,3,2,2,3,1,1,2,0,1.8,0,0,0,0,0,1,0,0,0,0
1014,8805 ,4,2,3,4,1,1,0,0,1.9,0,0,0,0,0,1,0,0,0,0
1015,11251 ,3,2,1,3,1,1,1,0,3.0,0,0,0,0,0,1,0,0,0,0
1016,10489 ,3,2,2,3,1,1,1,0,2.7,0,0,0,0,0,1,0,0,0,0
1017,17727 ,3,2,2,3,1,1,1,0,1.9,0,0,0,0,0,0,1,0,0,0
1018,9333 ,3,2,2,3,0,0,1,0,3.5,0,0,1,0,0,0,0,0,0,0
1019,4000 ,3,2,2,2,0,2,2,1,1.4,0,0,0,0,0,0,1,0,0,0
1020,5155 ,3,2,2,2,1,1,2,1,2.2,0,0,0,0,0,1,0,0,0,0
1021,5200 ,2,2,1,2,0,0,1,0,2.4,0,0,0,0,0,1,0,0,0,0
1022,10714 ,3,2,2,2,1,0,1,0,2.8,0,0,0,0,0,1,0,0,0,0
1023,12448 ,3,2,2,2,1,0,1,0,2.8,0,0,0,0,0,1,0,0,0,0
1024,9333 ,3,2,2,3,1,0,1,1,3.5,0,0,0,0,0,1,0,0,0,0
1025,6512 ,2,1,1,1,0,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
1026,12174 ,4,2,4,5,0,0,2,1,3.1,0,0,0,0,0,1,0,0,0,0
1027,7273 ,3,2,2,2,1,1,2,1,2.7,0,0,0,0,0,1,0,0,0,0
1028,7200 ,3,2,2,3,1,0,0,1,1.9,0,0,0,0,0,1,0,0,0,0
1029,9100 ,3,2,2,3,1,0,2,1,2.7,0,0,0,0,0,0,1,0,0,0
1030,10376 ,4,3,3,3,1,0,2,0,2.7,0,0,0,0,0,0,1,0,0,0
1031,8989 ,3,2,2,2,1,1,0,1,2.5,0,0,0,0,0,1,0,0,0,0
1032,6311 ,3,2,2,3,0,1,1,0,2.4,0,0,0,0,0,1,0,0,0,0
1033,12903 ,4,2,3,3,1,0,1,0,3.1,0,0,0,0,0,0,1,0,0,0
1034,7391 ,3,2,2,3,1,0,1,1,2.6,0,0,0,0,0,1,0,0,0,0
1035,4211 ,3,2,2,2,0,1,2,1,1.6,0,0,0,0,0,1,0,0,0,0
1036,5208 ,3,2,2,2,1,1,2,1,1.2,0,0,0,0,0,1,0,0,0,0
1037,9091 ,2,2,1,2,1,1,2,1,2.6,0,0,0,0,0,1,0,0,0,0
1038,10843 ,3,2,2,2,1,1,0,0,2.4,0,0,0,0,0,1,0,0,0,0
1039,11250 ,4,2,2,2,1,0,1,0,2.2,0,0,0,0,0,1,0,0,0,0
1040,12727 ,3,2,2,2,1,1,1,0,2.1,0,0,1,0,0,0,0,0,0,0
1041,10000 ,4,2,2,3,1,0,0,0,3.5,0,0,0,0,1,0,0,0,0,0
1042,10000 ,3,2,2,2,1,1,1,0,2.7,0,0,0,0,1,0,0,0,0,0
1043,5725 ,3,2,2,3,0,2,0,0,1.5,0,0,0,0,0,1,0,0,0,0
1044,12923 ,3,2,2,3,1,2,1,0,2.7,0,0,0,0,0,1,0,0,0,0
1045,10104 ,3,2,1,2,1,0,1,0,3.5,0,0,0,0,0,1,0,0,0,0
1046,4200 ,3,2,1,3,0,2,2,1,1.4,0,0,1,0,0,0,0,0,0,0
1047,12542 ,3,2,2,3,1,1,1,0,1.6,0,0,0,0,1,0,0,0,0,0
1048,4500 ,3,2,1,3,0,0,0,0,1.8,0,0,0,0,0,1,0,0,0,0
1049,7428 ,3,2,2,3,1,1,0,0,3.8,0,0,0,0,0,1,0,0,0,0
1050,8630 ,2,2,1,2,1,1,2,0,2.7,0,0,0,0,0,1,0,0,0,0
1051,10196 ,4,2,2,3,1,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0
1052,6205 ,3,2,2,2,1,1,2,1,2.1,0,0,0,0,0,1,0,0,0,0
1053,8673 ,3,2,1,2,1,1,0,0,2.3,0,0,0,0,0,0,1,0,0,0
1054,5939 ,3,2,2,2,1,0,1,0,2.5,0,0,0,0,0,1,0,0,0,0
1055,5444 ,3,2,2,2,0,2,1,1,1.6,0,0,0,0,0,1,0,0,0,0
1056,10795 ,3,2,1,2,1,0,1,0,2.8,0,0,0,0,0,0,1,0,0,0
1057,7500 ,2,2,1,2,1,0,0,0,1.8,0,0,0,0,0,1,0,0,0,0
1058,7189 ,3,2,2,3,1,1,0,0,2.4,0,0,0,0,0,1,0,0,0,0
1059,9588 ,3,2,2,2,1,0,1,0,2.6,0,0,0,0,0,1,0,0,0,0
1060,9875 ,3,2,2,4,0,0,0,0,2.3,0,0,0,0,0,1,0,0,0,0
1061,8730 ,4,2,2,3,1,1,0,1,1.9,0,0,0,0,0,0,1,0,0,0
1062,8553 ,2,2,1,2,1,1,2,1,2.7,0,0,0,0,0,0,1,0,0,0
1063,8068 ,3,2,2,2,1,0,2,0,2.9,0,0,0,0,0,1,0,0,0,0
1064,11395 ,3,2,2,2,1,1,0,0,3.2,0,0,0,0,0,1,0,0,0,0
1065,12035 ,4,2,2,3,1,0,1,1,2.8,1,0,0,0,0,0,0,0,0,0
1066,5328 ,3,2,2,2,1,1,2,1,2.2,0,0,0,0,0,1,0,0,0,0
1067,8252 ,3,2,2,3,1,1,1,0,2.2,0,0,0,0,0,0,1,0,0,0
1068,10216 ,3,2,2,3,1,1,1,0,3.0,0,0,0,0,0,0,1,0,0,0
1069,10906 ,3,2,2,4,1,1,2,0,1.9,0,0,0,0,0,0,0,1,0,0
1070,6627 ,2,1,1,2,1,1,1,0,1.2,0,0,0,0,0,1,0,0,0,0
1071,11236 ,3,2,1,2,1,0,0,0,2.4,0,0,0,0,0,0,1,0,0,0
1072,9061 ,5,3,5,5,0,0,2,1,3.2,0,0,0,0,0,1,0,0,0,0
1073,13004 ,5,6,6,5,0,2,1,0,2.5,0,0,0,0,0,0,1,0,0,0
1074,6381 ,3,2,2,3,1,1,2,0,1.9,0,0,1,0,0,0,0,0,0,0
1075,4000 ,3,2,1,2,0,1,1,0,1.4,0,0,0,0,0,0,1,0,0,0
1076,13474 ,3,2,1,2,1,1,1,0,2.2,0,0,0,0,0,0,1,0,0,0
1077,9908 ,2,2,1,2,1,0,2,0,2.8,0,1,0,0,0,0,0,0,0,0
1078,5895 ,3,2,1,2,1,1,1,0,2.3,0,0,0,0,0,0,1,0,0,0
1079,6962 ,3,2,2,2,1,2,2,1,3.0,0,0,0,0,0,1,0,0,0,0
1080,9556 ,3,2,1,2,1,1,2,0,3.7,0,0,0,0,0,1,0,0,0,0
1081,5333 ,3,2,3,2,1,1,2,1,1.6,0,0,0,0,0,1,0,0,0,0
1082,6884 ,3,2,2,3,1,1,1,1,2.6,0,0,0,0,0,1,0,0,0,0
1083,14607 ,3,2,2,2,1,1,1,0,3.0,0,0,0,0,0,1,0,0,0,0
1084,5253 ,3,2,2,3,0,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
1085,8242 ,4,2,3,5,1,0,0,0,3.5,0,0,0,0,1,0,0,0,0,0
1086,6944 ,3,2,2,3,1,0,0,1,1.9,0,0,0,0,0,0,1,0,0,0
1087,6539 ,3,2,1,2,1,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
1088,9489 ,3,2,2,3,1,1,2,0,3.5,0,0,0,0,0,0,0,1,0,0
1089,10109 ,3,2,2,3,1,0,0,0,4.2,0,0,0,0,0,0,1,0,0,0
1090,10089 ,3,2,1,2,1,0,1,0,3.5,0,0,1,0,0,0,0,0,0,0
1091,12053 ,2,2,2,2,1,1,1,1,2.3,0,0,0,0,0,0,1,0,0,0
1092,5556 ,3,2,1,2,1,1,2,1,1.7,0,0,0,0,0,0,1,0,0,0
1093,9558 ,3,2,2,3,1,1,1,0,2.4,0,0,0,0,0,1,0,0,0,0
1094,14006 ,3,2,2,2,1,1,1,1,2.7,0,0,0,0,0,1,0,0,0,0
1095,4854 ,3,2,2,3,0,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
1096,11714 ,4,2,3,4,1,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0
1097,11979 ,3,2,2,2,1,0,1,1,2.7,0,0,0,0,0,0,1,0,0,0
1098,11647 ,3,2,2,2,1,2,1,0,3.2,0,0,0,0,0,0,1,0,0,0
1099,4000 ,3,2,2,2,0,1,1,1,1.3,0,0,0,0,0,0,1,0,0,0
1100,16600 ,5,3,6,5,0,0,1,1,2.3,0,0,0,0,0,1,0,0,0,0
1101,5315 ,2,2,1,2,0,1,0,0,1.8,0,0,0,0,0,0,1,0,0,0
1102,9556 ,3,2,1,2,1,0,1,1,2.6,0,0,0,0,0,1,0,0,0,0
1103,7556 ,3,2,2,3,0,0,2,1,3.7,0,0,0,0,0,1,0,0,0,0
1104,10376 ,4,3,3,3,1,0,2,0,2.7,0,0,0,0,0,0,1,0,0,0
1105,7698 ,3,2,2,3,1,1,2,1,2.4,0,0,0,0,0,0,1,0,0,0
1106,12990 ,3,2,2,2,1,0,1,1,3.3,0,0,0,0,0,0,1,0,0,0
1107,5037 ,3,2,3,3,1,1,2,1,1.5,0,0,0,0,0,0,1,0,0,0
1108,11326 ,3,2,2,2,1,0,1,0,2.5,0,0,1,0,0,0,0,0,0,0
1109,10400 ,4,2,2,3,1,0,1,0,4.2,0,0,0,0,0,0,1,0,0,0
1110,12016 ,3,2,2,3,1,1,1,0,2.2,0,0,0,0,0,0,1,0,0,0
1111,10204 ,3,2,2,3,1,1,0,0,2.2,0,0,0,0,0,1,0,0,0,0
1112,11603 ,3,2,2,3,1,0,0,0,2.7,0,0,0,0,0,0,1,0,0,0
1113,4543 ,2,2,1,2,1,1,1,0,2.3,0,0,0,0,0,1,0,0,0,0
1114,10714 ,3,2,2,3,1,1,1,0,3.0,0,0,0,0,1,0,0,0,0,0
1115,5571 ,4,2,2,3,1,1,1,1,1.5,0,0,0,0,0,0,1,0,0,0
1116,7813 ,3,2,2,2,1,1,2,1,4.2,0,0,0,0,0,1,0,0,0,0
1117,3636 ,3,2,2,3,0,1,2,1,1.5,0,0,0,0,0,1,0,0,0,0
1118,15078 ,3,2,2,3,1,1,1,0,2.7,0,0,1,0,0,0,0,0,0,0
1119,10419 ,1,1,1,1,1,1,1,0,2.2,0,0,1,0,0,0,0,0,0,0
1120,11078 ,3,2,2,3,1,0,0,0,2.4,0,0,0,0,0,0,1,0,0,0
1121,10726 ,2,2,1,2,1,1,1,1,2.8,0,0,0,0,1,0,0,0,0,0
1122,7256 ,3,2,2,2,1,2,0,1,2.2,0,0,0,0,0,1,0,0,0,0
1123,12556 ,2,2,1,2,1,1,0,1,2.7,0,0,0,0,0,1,0,0,0,0
1124,7647 ,3,2,2,3,1,1,2,0,1.9,0,0,1,0,0,0,0,0,0,0
1125,3788 ,2,1,1,2,0,0,2,1,1.9,0,0,0,0,1,0,0,0,0,0
1126,5859 ,3,2,2,3,1,0,2,1,1.6,0,0,0,0,0,0,0,0,0,1
1127,6420 ,3,1,1,2,0,1,1,0,2.5,0,0,0,0,0,0,1,0,0,0
1128,11058 ,3,2,2,3,1,0,2,0,2.5,0,0,0,0,0,1,0,0,0,0
1129,6700 ,3,2,1,3,0,1,0,0,1.8,0,0,0,0,0,1,0,0,0,0
1130,11035 ,3,2,2,2,1,0,1,1,2.3,0,0,0,0,0,1,0,0,0,0
1131,6464 ,4,2,2,3,0,0,0,0,2.3,0,0,0,0,0,1,0,0,0,0
1132,8019 ,3,2,2,3,1,2,1,0,2.9,0,0,0,0,0,0,1,0,0,0
1133,6250 ,3,2,2,3,1,1,1,1,2.2,0,0,0,0,0,1,0,0,0,0
1134,5079 ,2,2,1,2,1,1,1,0,2.2,0,0,0,0,0,0,1,0,0,0
1135,13306 ,4,2,2,3,1,0,1,0,3.1,0,0,0,0,0,1,0,0,0,0
1136,8095 ,3,2,1,2,0,1,2,0,2.4,0,0,0,0,0,1,0,0,0,0
1137,10897 ,3,2,2,3,1,1,2,0,3.0,0,0,0,0,0,1,0,0,0,0
1138,6225 ,3,1,1,2,0,1,0,0,1.9,0,0,0,0,0,1,0,0,0,0
1139,11979 ,3,2,2,2,1,0,1,1,2.7,0,0,0,0,0,0,1,0,0,0
1140,9882 ,2,2,1,2,1,0,1,0,2.4,0,0,0,0,0,0,0,0,0,1
1141,11458 ,3,2,2,2,1,0,1,0,2.5,0,0,0,0,0,1,0,0,0,0
1142,10139 ,4,2,2,3,1,2,0,0,2.4,0,0,0,0,0,1,0,0,0,0
1143,8029 ,3,2,2,3,0,1,2,0,2.1,0,0,0,0,0,0,1,0,0,0
1144,6452 ,3,2,2,2,0,1,2,1,2.4,0,0,0,0,0,1,0,0,0,0
1145,6331 ,3,2,3,3,1,2,2,0,2.2,0,0,0,0,1,0,0,0,0,0
1146,7143 ,1,1,1,2,1,1,2,1,1.9,0,0,0,0,0,1,0,0,0,0
1147,5208 ,3,2,1,2,1,1,2,1,1.8,0,0,0,0,0,1,0,0,0,0
1148,8584 ,3,2,2,2,1,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
1149,13740 ,4,2,2,3,1,1,1,1,3.6,0,0,0,0,1,0,0,0,0,0
1150,8471 ,2,2,1,2,1,1,1,0,2.2,0,0,0,0,0,1,0,0,0,0
1151,8000 ,3,2,2,2,1,2,0,0,2.9,0,0,0,0,0,0,1,0,0,0
1152,10752 ,4,2,2,4,1,2,1,0,3.7,0,0,0,0,0,0,1,0,0,0
1153,6962 ,3,2,2,2,1,2,2,1,3.0,0,0,0,0,0,1,0,0,0,0
1154,14607 ,3,2,2,2,1,1,1,0,3.6,0,0,0,0,0,1,0,0,0,0
1155,14607 ,3,2,2,2,1,1,1,0,3.0,0,0,0,0,0,1,0,0,0,0
1156,8000 ,4,2,2,3,1,1,0,1,3.8,0,0,0,0,0,0,1,0,0,0
1157,12542 ,3,2,2,3,1,1,1,0,1.6,0,0,0,0,1,0,0,0,0,0
1158,5476 ,3,2,2,2,1,1,2,1,2.5,0,0,0,0,0,1,0,0,0,0
1159,4914 ,3,1,1,2,0,1,1,0,1.8,0,0,0,0,0,1,0,0,0,0
1160,14286 ,4,2,3,4,1,0,1,1,3.1,1,0,0,0,0,0,0,0,0,0
1161,8174 ,4,2,2,3,1,2,0,0,2.5,0,0,0,0,0,0,1,0,0,0
1162,10377 ,4,2,2,3,1,2,1,1,2.4,0,0,0,0,0,1,0,0,0,0
1163,6304 ,3,2,2,3,1,2,1,0,1.4,0,0,0,0,0,0,1,0,0,0
1164,9506 ,2,2,1,2,1,1,0,0,2.5,0,0,0,0,0,1,0,0,0,0
1165,6122 ,3,2,2,2,1,1,2,1,2.3,0,0,1,0,0,0,0,0,0,0
1166,4647 ,2,2,1,2,1,1,2,0,2.3,0,0,0,0,0,1,0,0,0,0
1167,9945 ,3,2,1,2,1,0,2,0,3.5,0,0,0,0,0,1,0,0,0,0
1168,8800 ,3,2,1,2,1,1,0,1,1.9,0,0,0,0,0,1,0,0,0,0
1169,12048 ,4,2,2,3,1,2,1,0,2.8,0,0,0,0,0,0,1,0,0,0
1170,11250 ,3,2,2,2,1,0,0,0,2.3,0,0,0,0,0,1,0,0,0,0
1171,8553 ,2,2,1,2,1,1,2,1,2.7,0,0,0,0,0,0,1,0,0,0
